"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",543
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",543
-0.557971440765265,-0.727480485014097,-0.388462396516434,1,"Conventional",543
-0.284640636544907,-0.556874502608949,-0.0124067704808651,1,"RIL",543
-0.556821126592026,-0.722466483909596,-0.391175769274456,2,"Conventional",543
-0.280182490533446,-0.524992397877684,-0.0353725831892087,2,"RIL",543
-0.555840412459549,-0.718261770980392,-0.393419053938706,3,"Conventional",543
-0.288557736058353,-0.513440176753285,-0.0636752953634218,3,"RIL",543
-0.554812524372022,-0.71392144921839,-0.395703599525653,4,"Conventional",543
-0.281171916314065,-0.487726952551049,-0.0746168800770818,4,"RIL",543
-0.554297152551829,-0.71177022414766,-0.396824080955998,5,"Conventional",543
-0.303812575580652,-0.497544699893923,-0.110080451267381,5,"RIL",543
-0.553496187538637,-0.708459183889896,-0.398533191187377,6,"Conventional",543
-0.310383646671166,-0.49271165547185,-0.128055637870482,6,"RIL",543
-0.552593065844681,-0.704771933824354,-0.400414197865009,7,"Conventional",543
-0.316357449656385,-0.4869263042486,-0.145788595064171,7,"RIL",543
-0.551675619805207,-0.701074998870238,-0.402276240740177,8,"Conventional",543
-0.317375353924716,-0.477409254598596,-0.157341453250837,8,"RIL",543
-0.551287239520545,-0.699524509089348,-0.403049969951742,9,"Conventional",543
-0.33043339472621,-0.484314285706343,-0.176552503746077,9,"RIL",543
-0.550485303392225,-0.696349879104182,-0.404620727680268,10,"Conventional",543
-0.328610084588208,-0.474536560682905,-0.182683608493511,10,"RIL",543
-0.550030363742435,-0.694564785278845,-0.405495942206025,11,"Conventional",543
-0.316323391019466,-0.456103122989301,-0.17654365904963,11,"RIL",543
-0.5492282798327,-0.691445128854579,-0.407011430810822,12,"Conventional",543
-0.314924672826647,-0.447748958815525,-0.182100386837769,12,"RIL",543
-0.548618805636996,-0.689097822843991,-0.408139788430001,13,"Conventional",543
-0.3221279588338,-0.449204568827605,-0.195051348839994,13,"RIL",543
-0.547952752111535,-0.686555210955154,-0.409350293267916,14,"Conventional",543
-0.322845351691675,-0.444798957535704,-0.200891745847647,14,"RIL",543
-0.547337802252833,-0.684228392734699,-0.410447211770968,15,"Conventional",543
-0.328342690747597,-0.445333846032745,-0.21135153546245,15,"RIL",543
-0.547085097346423,-0.683277931330696,-0.410892263362149,16,"Conventional",543
-0.317503078257597,-0.430821791197089,-0.204184365318105,16,"RIL",543
-0.547034989508476,-0.683089861389342,-0.41098011762761,17,"Conventional",543
-0.327794882109812,-0.438921344195108,-0.216668420024515,17,"RIL",543
-0.546449172373638,-0.680900717038866,-0.41199762770841,18,"Conventional",543
-0.325004456066033,-0.432264488692696,-0.21774442343937,18,"RIL",543
-0.54616332441743,-0.679838922567812,-0.412487726267048,19,"Conventional",543
-0.332848285671395,-0.437162175397423,-0.228534395945366,19,"RIL",543
-0.545597965413974,-0.677751134768689,-0.413444796059258,20,"Conventional",543
-0.328717603145336,-0.429401675619294,-0.228033530671378,20,"RIL",543
-0.545123159764996,-0.676010249612286,-0.414236069917706,21,"Conventional",543
-0.33264109379975,-0.430284287046766,-0.234997900552734,21,"RIL",543
-0.544585853274501,-0.674053868233259,-0.415117838315744,22,"Conventional",543
-0.32965530438218,-0.424209100776588,-0.235101507987772,22,"RIL",543
-0.543999357613227,-0.671934832355078,-0.416063882871376,23,"Conventional",543
-0.329730311641629,-0.421176859728568,-0.238283763554691,23,"RIL",543
-0.543514334880814,-0.670195313792929,-0.416833355968699,24,"Conventional",543
-0.325606566694,-0.41428571917393,-0.236927414214069,24,"RIL",543
-0.542940242484205,-0.668151329919471,-0.417729155048939,25,"Conventional",543
-0.324699543127496,-0.41057117084905,-0.238827915405943,25,"RIL",543
-0.543365112123619,-0.669662458106237,-0.417067766141,26,"Conventional",543
-0.313734417982677,-0.398957343533506,-0.228511492431849,26,"RIL",543
-0.542843879090457,-0.667809820433276,-0.417877937747638,27,"Conventional",543
