"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",91
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",91
-0.557974404012524,-0.72749351984407,-0.388455288180978,1,"Conventional",91
-0.26784403035931,-0.540156599141323,0.00446853842270262,1,"RIL",91
-0.557947711809048,-0.727376137381536,-0.388519286236559,2,"Conventional",91
-0.319336761308168,-0.571688630865824,-0.0669848917505121,2,"RIL",91
-0.556904335267686,-0.722826169092104,-0.390982501443268,3,"Conventional",91
-0.312757313112855,-0.543301652012334,-0.082212974213376,3,"RIL",91
-0.555850798982684,-0.718305971931391,-0.393395626033977,4,"Conventional",91
-0.317041639006024,-0.528680118326591,-0.105403159685457,4,"RIL",91
-0.554895073722127,-0.714267554013435,-0.395522593430819,5,"Conventional",91
-0.310176076911705,-0.50643894039535,-0.11391321342806,5,"RIL",91
-0.554066897486301,-0.710814399920473,-0.397319395052129,6,"Conventional",91
-0.320861994737423,-0.504442709640069,-0.137281279834777,6,"RIL",91
-0.555300960905018,-0.715975540966731,-0.394626380843304,7,"Conventional",91
-0.362830345043082,-0.54388425263325,-0.181776437452915,7,"RIL",91
-0.554526027390492,-0.712723546333836,-0.396328508447149,8,"Conventional",91
-0.353687055853076,-0.52444611332688,-0.182927998379272,8,"RIL",91
-0.553712048100484,-0.709347687104108,-0.398076409096861,9,"Conventional",91
-0.35255473563008,-0.514192565506591,-0.190916905753569,9,"RIL",91
-0.553097113497457,-0.70682389533223,-0.399370331662685,10,"Conventional",91
-0.342221091329911,-0.496164869491197,-0.188277313168625,10,"RIL",91
-0.553301316291182,-0.707659473810938,-0.398943158771426,11,"Conventional",91
-0.362176445875313,-0.513083292120344,-0.211269599630283,11,"RIL",91
-0.552810611377933,-0.705655723837969,-0.399965498917897,12,"Conventional",91
-0.349799009503108,-0.494286890225579,-0.205311128780638,12,"RIL",91
-0.553035977139052,-0.706574214310728,-0.399497739967377,13,"Conventional",91
-0.369905276000766,-0.510806683245183,-0.229003868756348,13,"RIL",91
-0.552305908777022,-0.703609577669016,-0.401002239885028,14,"Conventional",91
-0.366749056801491,-0.501382860657488,-0.232115252945494,14,"RIL",91
-0.551592571854695,-0.700742735288151,-0.40244240842124,15,"Conventional",91
-0.368063352520987,-0.496962223697519,-0.239164481344456,15,"RIL",91
-0.551026770413692,-0.698489441508475,-0.40356409931891,16,"Conventional",91
-0.37305786866204,-0.497239434551785,-0.248876302772296,16,"RIL",91
-0.550507568103614,-0.696437535661648,-0.404577600545579,17,"Conventional",91
-0.379525113769348,-0.49923432305513,-0.259815904483567,17,"RIL",91
-0.550158175727359,-0.695065143036699,-0.405251208418019,18,"Conventional",91
-0.370983145853085,-0.487165132274755,-0.254801159431414,18,"RIL",91
-0.549761996568976,-0.693517086625141,-0.406006906512811,19,"Conventional",91
-0.378395711699817,-0.490942847478901,-0.265848575920733,19,"RIL",91
-0.549283578701566,-0.691659073480577,-0.406908083922554,20,"Conventional",91
-0.37227071808738,-0.481174665767258,-0.263366770407503,20,"RIL",91
-0.548679370558985,-0.689330192698689,-0.408028548419281,21,"Conventional",91
-0.370839358773016,-0.475987168329929,-0.265691549216104,21,"RIL",91
-0.548154608420696,-0.687323306314168,-0.408985910527225,22,"Conventional",91
-0.367943167834368,-0.469859098731765,-0.26602723693697,22,"RIL",91
-0.547589908100967,-0.685179906584507,-0.409999909617427,23,"Conventional",91
-0.366249301968658,-0.464936983112208,-0.267561620825108,23,"RIL",91
-0.547634784347206,-0.685349628677013,-0.409919940017399,24,"Conventional",91
-0.376000560706439,-0.473027481217536,-0.278973640195342,24,"RIL",91
-0.547203225712753,-0.68372181392851,-0.410684637496996,25,"Conventional",91
-0.372452947947291,-0.466931826720922,-0.27797406917366,25,"RIL",91
-0.546682267787567,-0.681769647645124,-0.41159488793001,26,"Conventional",91
-0.371361791243201,-0.463105785842577,-0.279617796643826,26,"RIL",91
-0.546186474287261,-0.679924759950049,-0.412448188624473,27,"Conventional",91
-0.371535541146028,-0.460786524349273,-0.282284557942783,27,"RIL",91
-0.546010784040747,-0.679274014630483,-0.41274755345101,28,"Conventional",91
-0.364826335804494,-0.452270961030595,-0.277381710578394,28,"RIL",91
-0.546020104759969,-0.67930849826608,-0.412731711253859,29,"Conventional",91
-0.357151462766461,-0.443364967207429,-0.270937958325493,29,"RIL",91
-0.545605786356608,-0.677779907013861,-0.413431665699355,30,"Conventional",91
-0.358807695892446,-0.44301188614283,-0.274603505642063,30,"RIL",91
