"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",252
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",252
-0.558962774209109,-0.731875455858903,-0.386050092559314,1,"Conventional",252
-0.335752648606271,-0.614141217946864,-0.0573640792656775,1,"RIL",252
-0.557942754911293,-0.727354344052733,-0.388531165769853,2,"Conventional",252
-0.323686749800895,-0.57613526621439,-0.0712382333873996,2,"RIL",252
-0.556843174179281,-0.722561749539535,-0.391124598819026,3,"Conventional",252
-0.321628680711837,-0.551246749620485,-0.0920106118031896,3,"RIL",252
-0.555793845984456,-0.718063683092835,-0.393524008876076,4,"Conventional",252
-0.326195087005564,-0.537032669762677,-0.11535750424845,4,"RIL",252
-0.55484221070077,-0.714045865010499,-0.395638556391041,5,"Conventional",252
-0.318425498539655,-0.513884322503662,-0.122966674575647,5,"RIL",252
-0.554306738331392,-0.711810086619126,-0.396803390043658,6,"Conventional",252
-0.29887882228683,-0.482860858481703,-0.114896786091957,6,"RIL",252
-0.553517548557185,-0.708546979809634,-0.398488117304736,7,"Conventional",252
-0.308681309769529,-0.481617971079775,-0.135744648459283,7,"RIL",252
-0.552653560242233,-0.705017418677495,-0.400289701806971,8,"Conventional",252
-0.311601808566166,-0.474468973043649,-0.148734644088683,8,"RIL",252
-0.551817210195526,-0.701642390484375,-0.401992029906676,9,"Conventional",252
-0.309636790629709,-0.463527670010052,-0.155745911249366,9,"RIL",252
-0.551121785165172,-0.69886657380943,-0.403376996520915,10,"Conventional",252
-0.318445035154475,-0.464510043350439,-0.17238002695851,10,"RIL",252
-0.550449375440059,-0.696208490330905,-0.404690260549214,11,"Conventional",252
-0.310763344185828,-0.449790826061494,-0.171735862310161,11,"RIL",252
-0.549722028948367,-0.693361397381531,-0.406082660515203,12,"Conventional",252
-0.308367153685611,-0.441023669129117,-0.175710638242104,12,"RIL",252
-0.549016051008684,-0.690625499664262,-0.407406602353106,13,"Conventional",252
-0.307078287200792,-0.433980807403706,-0.180175766997878,13,"RIL",252
-0.548454497811501,-0.688468404078517,-0.408440591544484,14,"Conventional",252
-0.300226824188072,-0.422052668372804,-0.178400980003341,14,"RIL",252
-0.547737490380194,-0.685738464450998,-0.40973651630939,15,"Conventional",252
-0.299349696659128,-0.415970338066133,-0.182729055252123,15,"RIL",252
-0.547084718880655,-0.683276510124875,-0.410892927636435,16,"Conventional",252
-0.298263220205064,-0.410341965714693,-0.186184474695434,16,"RIL",252
-0.546490221370808,-0.681053535931621,-0.411926906809996,17,"Conventional",252
-0.296810977661602,-0.404939000892913,-0.188682954430291,17,"RIL",252
-0.546034292622506,-0.679360997501874,-0.412707587743137,18,"Conventional",252
-0.290368980888897,-0.394854247458424,-0.18588371431937,18,"RIL",252
-0.545430262126103,-0.677134948743361,-0.413725575508844,19,"Conventional",252
-0.290108289343216,-0.390937092764193,-0.189279485922238,19,"RIL",252
-0.544817834405508,-0.67489675812104,-0.414738910689975,20,"Conventional",252
-0.290092852012322,-0.38739163815164,-0.192794065873003,20,"RIL",252
-0.544386608320616,-0.673332067911897,-0.415441148729335,21,"Conventional",252
-0.285055884820175,-0.379430292612132,-0.190681477028218,21,"RIL",252
-0.543944845034728,-0.671738732649741,-0.416150957419714,22,"Conventional",252
-0.289556515572419,-0.381175146672907,-0.197937884471932,22,"RIL",252
-0.543502304740208,-0.670152314908193,-0.416852294572223,23,"Conventional",252
-0.285101546689686,-0.37398642957121,-0.196216663808162,23,"RIL",252
-0.54313986091164,-0.6688602060382,-0.417419515785081,24,"Conventional",252
-0.280544607048754,-0.367159081305611,-0.193930132791896,24,"RIL",252
-0.542628169754068,-0.667047015923665,-0.418209323584471,25,"Conventional",252
-0.278203840546134,-0.362207145583512,-0.194200535508756,25,"RIL",252
-0.542213835831095,-0.665588182499916,-0.418839489162274,26,"Conventional",252
-0.282101588299579,-0.36382034542459,-0.200382831174567,26,"RIL",252
-0.541741938139166,-0.663936844940227,-0.419547031338106,27,"Conventional",252
-0.281299076896911,-0.360875571863429,-0.201722581930392,27,"RIL",252
-0.541661644334647,-0.663656943300623,-0.41966634536867,28,"Conventional",252
-0.287867415504676,-0.36604602302489,-0.209688807984463,28,"RIL",252
-0.541226992686965,-0.662147169826642,-0.420306815547288,29,"Conventional",252
-0.286543167806671,-0.362809326117374,-0.210277009495968,29,"RIL",252
-0.540840454429302,-0.660812176513571,-0.420868732345034,30,"Conventional",252
-0.287629823301485,-0.362250153479775,-0.213009493123195,30,"RIL",252
-0.540641918214341,-0.660129280814581,-0.421154555614102,31,"Conventional",252
-0.284350613500238,-0.357869601118153,-0.210831625882323,31,"RIL",252
-0.540314750500269,-0.659008062059593,-0.421621438940945,32,"Conventional",252
-0.282860634032465,-0.355008340367683,-0.210712927697248,32,"RIL",252
-0.53992003044015,-0.657662155800783,-0.422177905079518,33,"Conventional",252
-0.285028692674073,-0.355511329261822,-0.214546056086324,33,"RIL",252
-0.539616321542259,-0.656631636964663,-0.422601006119856,34,"Conventional",252
