"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",399
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",399
-0.558160620698549,-0.728313819057272,-0.388007422339825,1,"Conventional",399
-0.298058326356628,-0.573220009383838,-0.0228966433294184,1,"RIL",399
-0.557032251103288,-0.723380003243119,-0.390684498963456,2,"Conventional",399
-0.306914459433089,-0.554312964772415,-0.0595159540937637,2,"RIL",399
-0.556214325489804,-0.719857445394382,-0.392571205585226,3,"Conventional",399
-0.285013540343621,-0.511926057477136,-0.0581010232101049,3,"RIL",399
-0.555278463078963,-0.715880597741649,-0.394676328416277,4,"Conventional",399
-0.271981438910677,-0.480922182407227,-0.0630406954141269,4,"RIL",399
-0.554349104377582,-0.711986334300434,-0.396711874454729,5,"Conventional",399
-0.274284388706165,-0.468941337347542,-0.0796274400647876,5,"RIL",399
-0.553541776487025,-0.708646597846477,-0.398436955127573,6,"Conventional",399
-0.286283863110635,-0.468261393055926,-0.104306333165343,6,"RIL",399
-0.554175421691986,-0.711264492087162,-0.39708635129681,7,"Conventional",399
-0.319957719343909,-0.497922210570004,-0.141993228117814,7,"RIL",399
-0.553267931440402,-0.707522695650472,-0.399013167230332,8,"Conventional",399
-0.317631898325933,-0.48473407186556,-0.150529724786305,8,"RIL",399
-0.552377906962088,-0.703900561051789,-0.400855252872386,9,"Conventional",399
-0.31483751980325,-0.472218597039245,-0.157456442567255,9,"RIL",399
-0.551598627180296,-0.700766948807526,-0.402430305553065,10,"Conventional",399
-0.310321586856922,-0.459738982236049,-0.160904191477796,10,"RIL",399
-0.550896132214681,-0.697971738367835,-0.403820526061528,11,"Conventional",399
-0.302995031473906,-0.445230077288826,-0.160759985658985,11,"RIL",399
-0.550096488462685,-0.694823539046499,-0.405369437878872,12,"Conventional",399
-0.304020745647933,-0.439272213784386,-0.16876927751148,12,"RIL",399
-0.549324189419484,-0.691816327604324,-0.406832051234645,13,"Conventional",399
-0.30165794801718,-0.430534684342815,-0.172781211691545,13,"RIL",399
-0.548565989485174,-0.688895343917369,-0.408236635052979,14,"Conventional",399
-0.303400140545717,-0.426385705117506,-0.180414575973927,14,"RIL",399
-0.548085376378073,-0.687059627060696,-0.409111125695451,15,"Conventional",399
-0.300395216590668,-0.419808878741759,-0.180981554439577,15,"RIL",399
-0.547550728183013,-0.685031816088801,-0.410069640277225,16,"Conventional",399
-0.303834789132801,-0.419304590886671,-0.188364987378932,16,"RIL",399
-0.547087877136303,-0.683288368136324,-0.410887386136282,17,"Conventional",399
-0.296351273816951,-0.407815374667048,-0.184887172966855,17,"RIL",399
-0.546461100516087,-0.680945113532655,-0.411977087499518,18,"Conventional",399
-0.293457670375364,-0.400815922148962,-0.186099418601766,18,"RIL",399
-0.545870265874648,-0.678754668354486,-0.41298586339481,19,"Conventional",399
-0.289230836547168,-0.392689297966374,-0.185772375127963,19,"RIL",399
-0.545481590420888,-0.677323390093337,-0.413639790748439,20,"Conventional",399
-0.295425991482481,-0.395824999725848,-0.195026983239115,20,"RIL",399
-0.5449379194293,-0.67533413860743,-0.414541700251171,21,"Conventional",399
-0.299243804547395,-0.396268033500395,-0.202219575594396,21,"RIL",399
-0.544340663048605,-0.673165903680609,-0.415515422416601,22,"Conventional",399
-0.301376479856938,-0.395067108492325,-0.207685851221551,22,"RIL",399
-0.543784275088277,-0.671162011627614,-0.41640653854894,23,"Conventional",399
-0.298665270665143,-0.389340027133783,-0.207990514196503,23,"RIL",399
-0.543367672541555,-0.669671580885163,-0.417063764197947,24,"Conventional",399
-0.302613698652735,-0.390835449986839,-0.214391947318631,24,"RIL",399
-0.542802976217513,-0.667665003986438,-0.417940948448589,25,"Conventional",399
-0.300730345426712,-0.386172364052498,-0.215288326800926,25,"RIL",399
