"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",468
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",468
-0.558199727105591,-0.728486394899768,-0.387913059311414,1,"Conventional",468
-0.302710725312694,-0.577458850210771,-0.0279626004146167,1,"RIL",468
-0.557086303665777,-0.723614361327909,-0.390558246003645,2,"Conventional",468
-0.292020419351847,-0.53913550673565,-0.0449053319680441,2,"RIL",468
-0.556002565619935,-0.718952644290799,-0.393052486949072,3,"Conventional",468
-0.293932796300275,-0.519265819164599,-0.0685997734359509,3,"RIL",468
-0.555150995928431,-0.715343274262932,-0.39495871759393,4,"Conventional",468
-0.281546430642037,-0.490718640466054,-0.0723742208180194,4,"RIL",468
-0.554285546239099,-0.711721966553519,-0.396849125924679,5,"Conventional",468
-0.272282417056348,-0.467287505862365,-0.077277328250331,5,"RIL",468
-0.553792903494177,-0.709681218794879,-0.397904588193476,6,"Conventional",468
-0.293840909316316,-0.477280740766837,-0.110401077865795,6,"RIL",468
-0.553030970651662,-0.706553777112847,-0.399508164190477,7,"Conventional",468
-0.286340476185484,-0.459448785690653,-0.113232166680316,7,"RIL",468
-0.552260170354603,-0.703424880114468,-0.401095460594737,8,"Conventional",468
-0.29396198956411,-0.457496764133653,-0.130427214994567,8,"RIL",468
-0.551611252703236,-0.700817440304933,-0.402405065101539,9,"Conventional",468
-0.288658833330439,-0.444879675951175,-0.132437990709703,9,"RIL",468
-0.550828135108818,-0.697702647248653,-0.403953622968983,10,"Conventional",468
-0.290949913656882,-0.439217216479952,-0.142682610833813,10,"RIL",468
-0.550011483425888,-0.694490945968496,-0.40553202088328,11,"Conventional",468
-0.289451044128696,-0.429957355914287,-0.148944732343105,11,"RIL",468
-0.549214919652481,-0.691393459897241,-0.407036379407722,12,"Conventional",468
-0.291980133367341,-0.425453269035883,-0.158506997698799,12,"RIL",468
-0.548442471436941,-0.688422394935237,-0.408462547938645,13,"Conventional",468
-0.290971667728577,-0.418111674781109,-0.163831660676044,13,"RIL",468
-0.548040812171518,-0.686890028220571,-0.409191596122466,14,"Conventional",468
-0.281878085445751,-0.404598635017065,-0.159157535874436,14,"RIL",468
-0.548077028457641,-0.687027849357374,-0.409126207557907,15,"Conventional",468
-0.267185145949703,-0.386676645055549,-0.147693646843857,15,"RIL",468
-0.547454839678025,-0.684669712385574,-0.410239966970476,16,"Conventional",468
-0.271731273128519,-0.3864775498284,-0.156984996428638,16,"RIL",468
-0.546776832386917,-0.682122974284544,-0.41143069048929,17,"Conventional",468
-0.273356530460747,-0.383509842928592,-0.163203217992901,17,"RIL",468
-0.546205480488904,-0.67999525109172,-0.412415709886088,18,"Conventional",468
-0.275908974847362,-0.382302468467646,-0.169515481227078,18,"RIL",468
-0.545876717385746,-0.67877849577718,-0.412974938994313,19,"Conventional",468
-0.283420503981613,-0.386781042636276,-0.18005996532695,19,"RIL",468
-0.545583204037518,-0.677696840254312,-0.413469567820724,20,"Conventional",468
-0.275737591974997,-0.376214291474523,-0.175260892475471,20,"RIL",468
-0.545088297813642,-0.675882874747365,-0.414293720879919,21,"Conventional",468
-0.278294019871757,-0.375811364203966,-0.180776675539548,21,"RIL",468
-0.544840094037589,-0.674977757099113,-0.414702430976066,22,"Conventional",468
-0.285904638586965,-0.380909773848219,-0.190899503325711,22,"RIL",468
-0.544606171468247,-0.674127581876166,-0.415084761060327,23,"Conventional",468
-0.291345782799978,-0.384514583860178,-0.198176981739778,23,"RIL",468
-0.544651455902085,-0.674291957419981,-0.415010954384189,24,"Conventional",468
-0.300426321066206,-0.392125022519588,-0.208727619612824,24,"RIL",468
-0.544138390749567,-0.672435619559967,-0.415841161939166,25,"Conventional",468
-0.302805855839598,-0.391774425416237,-0.213837286262959,25,"RIL",468
-0.543695169615961,-0.670842512968132,-0.416547826263789,26,"Conventional",468
-0.29901349146172,-0.385475964925452,-0.212551017997987,26,"RIL",468
-0.543194108163537,-0.669053188479721,-0.417335027847354,27,"Conventional",468
-0.296689591000093,-0.380638299310853,-0.212740882689333,27,"RIL",468
-0.543090979948292,-0.668686443007788,-0.417495516888796,28,"Conventional",468
