"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",100
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",100
-0.557950184047967,-0.727387007295511,-0.388513360800424,1,"Conventional",100
-0.272288838135046,-0.544317170540124,-0.000260505729967997,1,"RIL",100
-0.557343539162594,-0.72473239418983,-0.389954684135357,2,"Conventional",100
-0.236003157511385,-0.483663989327419,0.0116576743046484,2,"RIL",100
-0.556509836482795,-0.721125004984232,-0.391894667981357,3,"Conventional",100
-0.214745616569184,-0.442007909722912,0.0125166765845437,3,"RIL",100
-0.555503587292141,-0.716832103057208,-0.394175071527074,4,"Conventional",100
-0.21640900405119,-0.426007155040429,-0.00681085306195195,4,"RIL",100
-0.554614453867686,-0.713092731955142,-0.39613617578023,5,"Conventional",100
-0.227099363609521,-0.421857252746255,-0.0323414744727865,5,"RIL",100
-0.553635701908608,-0.709033117920456,-0.398238285896759,6,"Conventional",100
-0.227362742514652,-0.408552204563824,-0.0461732804654811,6,"RIL",100
-0.552793209489101,-0.705584925074833,-0.400001493903368,7,"Conventional",100
-0.236178206714429,-0.406015661328446,-0.0663407521004117,7,"RIL",100
-0.551934076722913,-0.702111556993592,-0.401756596452235,8,"Conventional",100
-0.241125626639041,-0.400886125326833,-0.0813651279512499,8,"RIL",100
-0.551461593548179,-0.700219505271292,-0.402703681825066,9,"Conventional",100
-0.226935117787774,-0.379315763242237,-0.0745544723333113,9,"RIL",100
-0.551179271235405,-0.699094993508922,-0.403263548961889,10,"Conventional",100
-0.24336981675403,-0.38949300453459,-0.0972466289734698,10,"RIL",100
-0.550956028237867,-0.698208975720576,-0.403703080755158,11,"Conventional",100
-0.259138995577795,-0.399884983885273,-0.118393007270318,11,"RIL",100
-0.550280253215378,-0.695543891516546,-0.405016614914211,12,"Conventional",100
-0.265343355774752,-0.399672058965839,-0.131014652583665,12,"RIL",100
-0.549537864420095,-0.692645100066376,-0.406430628773815,13,"Conventional",100
