"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",450
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",450
-0.557984259074623,-0.72753687086886,-0.388431647280386,1,"Conventional",450
-0.267215997273325,-0.539723356258804,0.00529136171215366,1,"RIL",450
-0.556934546724951,-0.722956872733155,-0.390912220716748,2,"Conventional",450
-0.251141139238366,-0.496708831562559,-0.00557344691417291,2,"RIL",450
-0.55582272732398,-0.718186522623426,-0.393458932024533,3,"Conventional",450
-0.246852470019311,-0.470190043241903,-0.0235148967967182,3,"RIL",450
-0.554801596231918,-0.713875662220171,-0.395727530243665,4,"Conventional",450
-0.252450750169812,-0.45800035659658,-0.0469011437430447,4,"RIL",450
-0.554311536551576,-0.711830042689623,-0.39679303041353,5,"Conventional",450
-0.275316327820596,-0.468437268631873,-0.0821953870093184,5,"RIL",450
-0.553327165176221,-0.707765421190217,-0.398888909162225,6,"Conventional",450
-0.274813856504113,-0.454489255142737,-0.0951384578654894,6,"RIL",450
-0.552410840820081,-0.704033767490576,-0.400787914149585,7,"Conventional",450
-0.272299295300052,-0.440606437785279,-0.103992152814826,7,"RIL",450
-0.552026234113775,-0.702482104411854,-0.401570363815696,8,"Conventional",450
-0.286096425845675,-0.447843337490767,-0.124349514200583,8,"RIL",450
-0.551287009404706,-0.699523592926885,-0.403050425882528,9,"Conventional",450
-0.280374536893503,-0.433980789793786,-0.12676828399322,9,"RIL",450
-0.55049417870679,-0.696384817864666,-0.404603539548915,10,"Conventional",450
-0.27855903717873,-0.424318027761779,-0.132800046595682,10,"RIL",450
-0.549812652710632,-0.69371455106364,-0.405910754357623,11,"Conventional",450
-0.271884001122479,-0.410866425179843,-0.132901577065116,11,"RIL",450
-0.549055012050525,-0.690775785520968,-0.407334238580083,12,"Conventional",450
-0.276298210518401,-0.408487554970985,-0.144108866065817,12,"RIL",450
-0.548771332958653,-0.689683397656495,-0.407859268260811,13,"Conventional",450
-0.288443784561311,-0.416071726483338,-0.160815842639283,13,"RIL",450
-0.548149104378739,-0.687302336047536,-0.408995872709941,14,"Conventional",450
-0.2822021853412,-0.404478522866786,-0.159925847815613,14,"RIL",450
-0.54755935809652,-0.685064427952382,-0.410054288240658,15,"Conventional",450
-0.28839869066383,-0.405746202049667,-0.171051179277993,15,"RIL",450
-0.547048072648944,-0.683138952557031,-0.410957192740858,16,"Conventional",450
-0.295445104273341,-0.408393277068771,-0.182496931477911,16,"RIL",450
-0.54702436567599,-0.683050003002923,-0.410998728349058,17,"Conventional",450
-0.30778799001498,-0.417915311201397,-0.197660668828562,17,"RIL",450
-0.546392204063496,-0.680688773270743,-0.412095634856248,18,"Conventional",450
-0.310556823471083,-0.416501140921584,-0.204612506020582,18,"RIL",450
-0.545760834566662,-0.678350924009823,-0.413170745123501,19,"Conventional",450
-0.309770273089339,-0.411859151365756,-0.207681394812923,19,"RIL",450
-0.545236668307744,-0.676425397748184,-0.414047938867304,20,"Conventional",450
-0.312793164971119,-0.411656196197476,-0.213930133744763,20,"RIL",450
-0.54462560160056,-0.674198100381701,-0.415053102819419,21,"Conventional",450
-0.311342588918342,-0.406736629638202,-0.215948548198482,21,"RIL",450
-0.544115417837239,-0.672352808075935,-0.415878027598543,22,"Conventional",450
-0.309628740346251,-0.402233784810306,-0.217023695882195,22,"RIL",450
-0.543624211321287,-0.670588362010006,-0.416660060632568,23,"Conventional",450
-0.309352015401172,-0.399413902984208,-0.219290127818136,23,"RIL",450
-0.54329377003099,-0.669408103979033,-0.417179436082947,24,"Conventional",450
-0.303814772176034,-0.391550159625965,-0.216079384726104,24,"RIL",450
-0.542727343417576,-0.667397433980835,-0.418057252854316,25,"Conventional",450
-0.302930876240461,-0.387900624108234,-0.217961128372688,25,"RIL",450
-0.543872854303736,-0.671480012334722,-0.41626569627275,26,"Conventional",450
-0.317030841041398,-0.403025022929222,-0.231036659153573,26,"RIL",450
-0.543886277752155,-0.671528193996805,-0.416244361507506,27,"Conventional",450
-0.325102368818952,-0.409680089251375,-0.240524648386528,27,"RIL",450
-0.543443555434662,-0.669942436424022,-0.416944674445302,28,"Conventional",450
-0.327157906781147,-0.409584302085731,-0.244731511476563,28,"RIL",450
-0.542975691760205,-0.668277073604785,-0.417674309915624,29,"Conventional",450
-0.32516386412514,-0.405379594496369,-0.244948133753911,29,"RIL",450
-0.542487877122465,-0.666552120686372,-0.418423633558558,30,"Conventional",450
-0.323471276802601,-0.401495731830395,-0.245446821774807,30,"RIL",450
-0.542295519088608,-0.66587511359564,-0.418715924581576,31,"Conventional",450
-0.328290760527254,-0.404910397395379,-0.251671123659129,31,"RIL",450
-0.541901005168913,-0.66449226962768,-0.419309740710146,32,"Conventional",450
-0.329923155320976,-0.40483768077649,-0.255008629865462,32,"RIL",450
-0.541713437508026,-0.663837456755839,-0.419589418260212,33,"Conventional",450
-0.325415598205563,-0.399050618252284,-0.251780578158842,33,"RIL",450
-0.541349371969233,-0.662571335905615,-0.420127408032851,34,"Conventional",450
-0.32354894970198,-0.395651416431268,-0.251446482972692,34,"RIL",450
-0.540937391619725,-0.661146290124033,-0.420728493115417,35,"Conventional",450
-0.322004808916229,-0.392445872513505,-0.251563745318954,35,"RIL",450
-0.540761342050527,-0.660539830520362,-0.420982853580692,36,"Conventional",450
-0.317405610016769,-0.386610262965244,-0.248200957068294,36,"RIL",450
-0.540358885423905,-0.659159014953768,-0.421558755894042,37,"Conventional",450
-0.318342771616969,-0.386031883334745,-0.250653659899194,37,"RIL",450
-0.54001904586822,-0.65799907625082,-0.422039015485621,38,"Conventional",450
-0.318504099155766,-0.384961448140248,-0.252046750171285,38,"RIL",450
-0.539626493814964,-0.656666081624859,-0.422586906005069,39,"Conventional",450
-0.318691840128402,-0.383756733175677,-0.253626947081127,39,"RIL",450
-0.539340566246674,-0.655699774829746,-0.422981357663602,40,"Conventional",450
-0.321509648294404,-0.385344410190967,-0.25767488639784,40,"RIL",450
-0.539073210381786,-0.654799744976327,-0.423346675787245,41,"Conventional",450
-0.319329465622993,-0.382116263087866,-0.256542668158119,41,"RIL",450
-0.538720817750677,-0.653618622743387,-0.423823012757966,42,"Conventional",450
-0.320526533042492,-0.382091311947526,-0.258961754137458,42,"RIL",450
-0.538818814169142,-0.653946490282656,-0.423691138055628,43,"Conventional",450
-0.325587889160449,-0.386672799801578,-0.26450297851932,43,"RIL",450
-0.538489089168624,-0.652845137163615,-0.424133041173632,44,"Conventional",450
-0.323708708936889,-0.383619689413713,-0.263797728460066,44,"RIL",450
-0.538148766556207,-0.65171377102583,-0.424583762086584,45,"Conventional",450
-0.322349980294199,-0.381129998160974,-0.263569962427425,45,"RIL",450
-0.537794519148718,-0.650541908779307,-0.425047129518129,46,"Conventional",450
-0.321812063997147,-0.379484369344799,-0.264139758649495,46,"RIL",450
-0.537542406890341,-0.649711510165572,-0.42537330361511,47,"Conventional",450
-0.319501349815271,-0.376234013333254,-0.262768686297287,47,"RIL",450
-0.537202753998068,-0.64859748650214,-0.425808021493996,48,"Conventional",450
-0.320240473748046,-0.375945150922452,-0.26453579657364,48,"RIL",450
-0.536864714942987,-0.647494122376606,-0.426235307509368,49,"Conventional",450
-0.320518524200424,-0.375229930110767,-0.26580711829008,49,"RIL",450
