"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",41
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",41
-0.557958509503553,-0.727423614263498,-0.388493404743608,1,"Conventional",41
-0.278851968850676,-0.551199494459369,-0.00650444324198202,1,"RIL",41
-0.55694967313696,-0.723022341691816,-0.390877004582103,2,"Conventional",41
-0.261027283421788,-0.506968572411189,-0.0150859944323876,2,"RIL",41
-0.555910272575178,-0.71855920981914,-0.393261335331216,3,"Conventional",41
-0.249568581006203,-0.473665666368155,-0.0254714956442516,3,"RIL",41
-0.554888787587647,-0.714241183225536,-0.395536391949758,4,"Conventional",41
-0.257257222519831,-0.463208596623974,-0.0513058484156875,4,"RIL",41
-0.554100179656622,-0.710952357885276,-0.397248001427969,5,"Conventional",41
-0.259301306487736,-0.453400230610764,-0.0652023823647082,5,"RIL",41
-0.553553923499978,-0.708696555977172,-0.398411291022785,6,"Conventional",41
-0.279666547325732,-0.461912803620434,-0.0974202910310298,6,"RIL",41
-0.553027334926064,-0.706538938334422,-0.399515731517705,7,"Conventional",41
-0.295264147084003,-0.468229671365431,-0.122298622802576,7,"RIL",41
-0.552177209186885,-0.70309018078294,-0.401264237590829,8,"Conventional",41
-0.299435356614154,-0.462303420320472,-0.136567292907837,8,"RIL",41
-0.55130152321337,-0.699581380927198,-0.403021665499542,9,"Conventional",41
-0.297021058761965,-0.450457299454141,-0.143584818069789,9,"RIL",41
-0.551096336935372,-0.698765514486879,-0.403427159383864,10,"Conventional",41
-0.314915163778321,-0.462227013899823,-0.16760331365682,10,"RIL",41
-0.550385934819245,-0.695959002912316,-0.404812866726174,11,"Conventional",41
-0.311123314432411,-0.451606024340417,-0.170640604524405,11,"RIL",41
-0.549746592368227,-0.693457075190264,-0.40603610954619,12,"Conventional",41
-0.30338080132547,-0.43744229291478,-0.16931930973616,12,"RIL",41
-0.549109411233078,-0.690985759691082,-0.407233062775074,13,"Conventional",41
-0.304098867094319,-0.432916144363866,-0.175281589824773,13,"RIL",41
-0.548524397492482,-0.688735996317304,-0.40831279866766,14,"Conventional",41
