"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",919
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",919
-0.557988972887763,-0.727557606597844,-0.388420339177682,1,"Conventional",919
-0.266426597112039,-0.539137946692346,0.00628475246826832,1,"RIL",919
-0.55702141667664,-0.723333050712967,-0.390709782640312,2,"Conventional",919
-0.284189086179887,-0.531595703698331,-0.0367824686614438,2,"RIL",919
-0.555919729655344,-0.718599498570018,-0.39323996074067,3,"Conventional",919
-0.288389641929523,-0.513334207257739,-0.0634450766013067,3,"RIL",919
-0.555559664731754,-0.717069620898433,-0.394049708565074,4,"Conventional",919
-0.319716647505963,-0.529816121536347,-0.109617173475579,4,"RIL",919
-0.554553161151411,-0.712836780388777,-0.396269541914045,5,"Conventional",919
-0.323243026144013,-0.51759616188592,-0.128889890402106,5,"RIL",919
-0.553907147819051,-0.710153155266948,-0.397661140371154,6,"Conventional",919
-0.305655584918434,-0.487862559956724,-0.123448609880145,6,"RIL",919
-0.553424297718729,-0.708163898652844,-0.398684696784613,7,"Conventional",919
-0.320758357249707,-0.494435788671573,-0.14708092582784,7,"RIL",919
-0.552535482106015,-0.7045384627891,-0.40053250142293,8,"Conventional",919
-0.316780845620723,-0.479950311498713,-0.153611379742733,8,"RIL",919
-0.551814310452207,-0.70163075880517,-0.401997862099243,9,"Conventional",919
-0.30851936973654,-0.463230985205561,-0.153807754267518,9,"RIL",919
-0.551147959231988,-0.698970553259536,-0.40332536520444,10,"Conventional",919
-0.302448183970032,-0.450124838388075,-0.154771529551989,10,"RIL",919
-0.550548376992696,-0.696598270782083,-0.404498483203309,11,"Conventional",919
-0.292900207525197,-0.433796796167696,-0.152003618882698,11,"RIL",919
-0.54984696374147,-0.693848374726265,-0.405845552756674,12,"Conventional",919
-0.297533283684368,-0.431970356843163,-0.163096210525572,12,"RIL",919
-0.549333420944516,-0.691852082455137,-0.406814759433894,13,"Conventional",919
-0.289040465776028,-0.418244750105707,-0.15983618144635,13,"RIL",919
-0.549058747449759,-0.690790199664552,-0.407327295234966,14,"Conventional",919
-0.277145978609224,-0.402064443260049,-0.1522275139584,14,"RIL",919
-0.548627338128334,-0.689130548334134,-0.408124127922533,15,"Conventional",919
-0.286099709569545,-0.40653031956533,-0.165669099573761,15,"RIL",919
-0.548161738023489,-0.687350476790924,-0.408972999256055,16,"Conventional",919
-0.287460982762867,-0.404564800933107,-0.170357164592628,16,"RIL",919
-0.547549416016248,-0.685026850781862,-0.410071981250635,17,"Conventional",919
-0.291615536479253,-0.404220252617517,-0.179010820340988,17,"RIL",919
-0.546888098469371,-0.682539278058388,-0.411236918880355,18,"Conventional",919
-0.292747750764011,-0.400996569927117,-0.184498931600904,18,"RIL",919
-0.546285346345436,-0.68029164260575,-0.412279050085123,19,"Conventional",919
-0.289377900141308,-0.393660448049425,-0.18509535223319,19,"RIL",919
-0.545648960701708,-0.67793878306097,-0.413359138342446,20,"Conventional",919
-0.290782919120745,-0.391240358949439,-0.190325479292051,20,"RIL",919
-0.545114114625289,-0.675977195805286,-0.414251033445292,21,"Conventional",919
-0.289250344538714,-0.386605070579671,-0.191895618497756,21,"RIL",919
-0.544683481662182,-0.674408267614769,-0.414958695709596,22,"Conventional",919
-0.294676566398805,-0.389071954053011,-0.200281178744599,22,"RIL",919
-0.544386752980844,-0.673332590859704,-0.415440915101984,23,"Conventional",919
-0.301204627296814,-0.393136444948453,-0.209272809645175,23,"RIL",919
-0.543820701094737,-0.671292734540494,-0.416348667648981,24,"Conventional",919
-0.302495494284112,-0.391488151277744,-0.213502837290481,24,"RIL",919
-0.543346445977141,-0.669595889875231,-0.41709700207905,25,"Conventional",919
-0.299351624577369,-0.38578286266181,-0.212920386492927,25,"RIL",919
-0.54312415073978,-0.668804274979687,-0.417444026499873,26,"Conventional",919
-0.293070376841881,-0.377563787612016,-0.208576966071746,26,"RIL",919
-0.542734542463844,-0.667422885900559,-0.418046199027129,27,"Conventional",919
-0.29198650176193,-0.374613890759342,-0.209359112764518,27,"RIL",919
-0.542520390479048,-0.666666728105439,-0.418374052852657,28,"Conventional",919
-0.29765891570507,-0.378555762307414,-0.216762069102725,28,"RIL",919
-0.542011846448362,-0.66488002483761,-0.419143668059114,29,"Conventional",919
-0.29733515849683,-0.37598073536896,-0.218689581624699,29,"RIL",919
-0.541600825261608,-0.66344513667843,-0.419756513844786,30,"Conventional",919
-0.294121427019292,-0.370753425374605,-0.21748942866398,30,"RIL",919
-0.54155151167404,-0.66327352994385,-0.41982949340423,31,"Conventional",919
-0.287865125891963,-0.363297784533924,-0.212432467250002,31,"RIL",919
-0.541083855990668,-0.661651978928648,-0.420515733052687,32,"Conventional",919
-0.288503755677051,-0.362011356231932,-0.214996155122171,32,"RIL",919
-0.540976332070057,-0.661280637453348,-0.420672026686767,33,"Conventional",919
-0.294058189333481,-0.36631998121813,-0.221796397448833,33,"RIL",919
-0.540585128403021,-0.659934288636737,-0.421235968169306,34,"Conventional",919
-0.291745757542806,-0.362341241670705,-0.221150273414908,34,"RIL",919
-0.540532112918236,-0.65975240042476,-0.421311825411713,35,"Conventional",919
-0.297068621636087,-0.366686799223585,-0.22745044404859,35,"RIL",919
-0.540326301072662,-0.659047559242827,-0.421605042902497,36,"Conventional",919
-0.298385171828931,-0.367180862547276,-0.229589481110586,36,"RIL",919
-0.539901933535459,-0.657600627795773,-0.422203239275144,37,"Conventional",919
-0.297265483613766,-0.364459613363557,-0.230071353863975,37,"RIL",919
-0.539525145466877,-0.656323124800712,-0.422727166133043,38,"Conventional",919
-0.296919565160684,-0.362757619785492,-0.231081510535876,38,"RIL",919
-0.539089875768255,-0.654855746534666,-0.423324005001844,39,"Conventional",919
-0.296425853162745,-0.360728209671239,-0.232123496654252,39,"RIL",919
-0.538702916855257,-0.653558781690897,-0.423847052019618,40,"Conventional",919
-0.29704611114851,-0.360009334990466,-0.234082887306553,40,"RIL",919
-0.53861292580834,-0.65325817508185,-0.42396767653483,41,"Conventional",919
-0.30106378676753,-0.363226080858186,-0.238901492676874,41,"RIL",919
-0.538231247905549,-0.651987467854011,-0.424475027957087,42,"Conventional",919
-0.301286225312855,-0.362183442769052,-0.240389007856659,42,"RIL",919
-0.537874798527372,-0.650806958818836,-0.424942638235908,43,"Conventional",919
-0.302223444017513,-0.361947362549839,-0.242499525485187,43,"RIL",919
-0.537675267224153,-0.650148745049052,-0.425201789399255,44,"Conventional",919
-0.299118862826632,-0.357902331890136,-0.240335393763128,44,"RIL",919
-0.537398834945438,-0.64923994997299,-0.425557719917886,45,"Conventional",919
-0.301504393641082,-0.35923616995051,-0.243772617331654,45,"RIL",919
-0.537095190697565,-0.648245819039629,-0.425944562355502,46,"Conventional",919
-0.303400940306853,-0.360082172558916,-0.246719708054789,46,"RIL",919
-0.536738724270039,-0.647084252063753,-0.426393196476325,47,"Conventional",919
-0.304407829907852,-0.359986242962728,-0.248829416852975,47,"RIL",919
-0.536456833512377,-0.646169898249065,-0.426743768775689,48,"Conventional",919
-0.303127917520944,-0.357825567665461,-0.248430267376426,48,"RIL",919
-0.536112332895237,-0.645057489172151,-0.427167176618322,49,"Conventional",919
-0.303618512696733,-0.357318876025164,-0.249918149368302,49,"RIL",919
-0.535761531959342,-0.643930406761982,-0.427592657156702,50,"Conventional",919
-0.304608502312442,-0.357288509261619,-0.251928495363266,50,"RIL",919
