"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",654
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",654
-0.557977504410574,-0.727507157388981,-0.388447851432167,1,"Conventional",654
-0.272150426587352,-0.544894261101032,0.000593407926327616,1,"RIL",654
-0.556948772919864,-0.723018443731986,-0.390879102107742,2,"Conventional",654
-0.290048976617429,-0.536106592803294,-0.0439913604315643,2,"RIL",654
-0.55653347231941,-0.721226636631054,-0.391840308007765,3,"Conventional",654
-0.254842446813933,-0.482294869019134,-0.027390024608731,3,"RIL",654
-0.555488173208484,-0.716766851145272,-0.394209495271697,4,"Conventional",654
-0.254148078608211,-0.463225415801276,-0.0450707414151461,4,"RIL",654
-0.554656661276803,-0.713269119965978,-0.396044202587628,5,"Conventional",654
-0.269126452820019,-0.463302386454577,-0.0749505191854602,5,"RIL",654
-0.554025055173245,-0.710641053967033,-0.397409056379456,6,"Conventional",654
-0.284517385283474,-0.467564643296506,-0.101470127270443,6,"RIL",654
-0.553229668259253,-0.707366009752043,-0.399093326766463,7,"Conventional",654
-0.293977526778124,-0.465971410536264,-0.121983643019985,7,"RIL",654
-0.552442719676916,-0.704162759196726,-0.400722680157105,8,"Conventional",654
-0.299597414049269,-0.462164648852017,-0.137030179246521,8,"RIL",654
-0.551641444939518,-0.700938222459875,-0.402344667419162,9,"Conventional",654
-0.303441698921157,-0.457288890904962,-0.149594506937352,9,"RIL",654
-0.551029690117822,-0.69850102262431,-0.403558357611334,10,"Conventional",654
-0.292478763758259,-0.43877528173845,-0.146182245778068,10,"RIL",654
-0.550250594492045,-0.695427504377639,-0.405073684606452,11,"Conventional",654
-0.288615127562681,-0.427534849225878,-0.149695405899484,11,"RIL",654
-0.549493637776167,-0.69247335647512,-0.406513919077213,12,"Conventional",654
-0.287620327409048,-0.420000767930028,-0.155239886888067,12,"RIL",654
-0.5491279278039,-0.691057266797679,-0.407198588810121,13,"Conventional",654
-0.298585182258413,-0.426183752674327,-0.170986611842499,13,"RIL",654
-0.548686408619111,-0.689357208205104,-0.408015609033118,14,"Conventional",654
-0.307177460415337,-0.43021532941148,-0.184139591419195,14,"RIL",654
-0.548032578101983,-0.686858705042912,-0.409206451161055,15,"Conventional",654
-0.305281810308444,-0.423458489616406,-0.187105131000483,15,"RIL",654
-0.547452821264507,-0.684662094038754,-0.41024354849026,16,"Conventional",654
-0.29972572430479,-0.413369385067572,-0.186082063542008,16,"RIL",654
-0.546811561747533,-0.682252846975489,-0.411370276519578,17,"Conventional",654
-0.299698322248398,-0.409084081114076,-0.190312563382721,17,"RIL",654
-0.546388550485273,-0.68067518424963,-0.412101916720917,18,"Conventional",654
-0.293524492368666,-0.399561856064402,-0.18748712867293,18,"RIL",654
-0.545772126134707,-0.678392556748042,-0.413151695521373,19,"Conventional",654
-0.292420495701163,-0.394671954414229,-0.190169036988098,19,"RIL",654
-0.546297144523975,-0.680335482563095,-0.412258806484855,20,"Conventional",654
-0.306847096685715,-0.408271162331939,-0.20542303103949,20,"RIL",654
-0.545927283513218,-0.67896528299958,-0.412889284026856,21,"Conventional",654
-0.312965609212507,-0.411513141485358,-0.214418076939655,21,"RIL",654
-0.545447953323996,-0.677199884313192,-0.4136960223348,22,"Conventional",654
-0.315078848366191,-0.410873161434177,-0.219284535298205,22,"RIL",654
-0.544934072965448,-0.675320117772513,-0.414548028158384,23,"Conventional",654
-0.315837411219973,-0.40884217034668,-0.222832652093266,23,"RIL",654
-0.544484988044656,-0.673688218461495,-0.415281757627816,24,"Conventional",654
-0.312927490164217,-0.403422411712739,-0.222432568615695,24,"RIL",654
-0.544257328282182,-0.672864785695256,-0.415649870869108,25,"Conventional",654
-0.317881323120562,-0.406680042921139,-0.229082603319985,25,"RIL",654
-0.54392556042694,-0.671669412105967,-0.416181708747914,26,"Conventional",654
-0.323191726187264,-0.409720460583863,-0.236662991790665,26,"RIL",654
-0.543436217710054,-0.669916233405226,-0.416956202014883,27,"Conventional",654
-0.32519760245114,-0.409271935100231,-0.241123269802048,27,"RIL",654
-0.542972758072856,-0.668266662349452,-0.41767885379626,28,"Conventional",654
-0.322867933516847,-0.404690057691332,-0.241045809342362,28,"RIL",654
-0.54252135346934,-0.666670124390066,-0.418372582548613,29,"Conventional",654
-0.320898055872758,-0.400604282197482,-0.241191829548034,29,"RIL",654
-0.542034846192266,-0.664960559699344,-0.419109132685189,30,"Conventional",654
-0.320416617772623,-0.398002593862536,-0.242830641682709,30,"RIL",654
-0.541873531420989,-0.664396250127563,-0.419350812714415,31,"Conventional",654
-0.325240858213704,-0.401548531854292,-0.248933184573116,31,"RIL",654
-0.54148663321299,-0.663047940579709,-0.419925325846271,32,"Conventional",654
-0.323901987922463,-0.39856628751463,-0.249237688330296,32,"RIL",654
-0.54122246241299,-0.662131483472843,-0.420313441353136,33,"Conventional",654
-0.327842650655745,-0.401013664723784,-0.254671636587707,33,"RIL",654
-0.541161216888542,-0.661919492339488,-0.420402941437597,34,"Conventional",654
-0.333582788775218,-0.405621543142294,-0.261544034408142,34,"RIL",654
-0.540741907790275,-0.660472973267455,-0.421010842313095,35,"Conventional",654
-0.333397302949538,-0.403811410153878,-0.262983195745197,35,"RIL",654
-0.54045543312628,-0.659489559444328,-0.421421306808232,36,"Conventional",654
-0.33321909607394,-0.402543566954837,-0.263894625193043,36,"RIL",654
-0.540069567303882,-0.658171166557384,-0.421967968050381,37,"Conventional",654
-0.334792687505874,-0.402607802370501,-0.266977572641247,37,"RIL",654
-0.539696609205425,-0.656903635991472,-0.422489582419377,38,"Conventional",654
-0.333530410352803,-0.399949561853972,-0.267111258851634,38,"RIL",654
-0.539446384876436,-0.656056941814506,-0.422835827938366,39,"Conventional",654
-0.330831633962915,-0.396149519690092,-0.265513748235738,39,"RIL",654
-0.539500035792004,-0.656238226110532,-0.422761845473477,40,"Conventional",654
-0.325332861252502,-0.389955461731679,-0.260710260773325,40,"RIL",654
-0.539127070237212,-0.654980783556976,-0.423273356917449,41,"Conventional",654
-0.326591697283458,-0.389877778968243,-0.263305615598674,41,"RIL",654
-0.539143488201448,-0.655036000572075,-0.423250975830822,42,"Conventional",654
-0.321623315135222,-0.384213124154256,-0.259033506116188,42,"RIL",654
-0.538883892623297,-0.654164472160628,-0.423603313085966,43,"Conventional",654
-0.324424635426523,-0.385893717097246,-0.262955553755801,43,"RIL",654
-0.538634277052294,-0.653329462882503,-0.423939091222085,44,"Conventional",654
-0.32154690478491,-0.38194594345089,-0.26114786611893,44,"RIL",654
-0.538335763643292,-0.652334746229349,-0.424336781057234,45,"Conventional",654
-0.320055404714054,-0.379433425580469,-0.26067738384764,45,"RIL",654
-0.537988170126511,-0.651181780812776,-0.424794559440246,46,"Conventional",654
-0.320575120551022,-0.378849001681553,-0.26230123942049,46,"RIL",654
-0.537695607044449,-0.650215759461582,-0.425175454627316,47,"Conventional",654
-0.320736356161829,-0.378102708531174,-0.263370003792485,47,"RIL",654
-0.537568303883225,-0.649796671539229,-0.425339936227221,48,"Conventional",654
-0.317398787827346,-0.374010618981993,-0.260786956672698,48,"RIL",654
-0.537841542947969,-0.650697126186023,-0.424985959709916,49,"Conventional",654
-0.322873015417051,-0.379283641387023,-0.26646238944708,49,"RIL",654
-0.537709664808803,-0.650262086193599,-0.425157243424007,50,"Conventional",654
-0.319631427403188,-0.375291259271866,-0.263971595534509,50,"RIL",654
