"estimate","ci.lb","ci.ub","add","Method","rep"
-0.559156587949669,-0.732742944921605,-0.385570230977733,0,"Conventional",850
-0.276048043514855,-0.583440192174777,0.0313441051450676,0,"RIL",850
-0.558082818059016,-0.727970797004179,-0.388194839113853,1,"Conventional",850
-0.260557126063379,-0.534983222391551,0.0138689702647939,1,"RIL",850
-0.556975792543953,-0.723135415950264,-0.390816169137641,2,"Conventional",850
-0.27068996881382,-0.517671292225378,-0.0237086454022624,2,"RIL",850
-0.555943393794942,-0.718700336820926,-0.393186450768958,3,"Conventional",850
-0.263190699952184,-0.48898059133668,-0.0374008085676876,3,"RIL",850
-0.554955999485052,-0.714523270832219,-0.395388728137884,4,"Conventional",850
-0.273812073048928,-0.481400369140707,-0.0662237769571491,4,"RIL",850
-0.554028559474288,-0.710655563164215,-0.397401555784361,5,"Conventional",850
-0.263760831464336,-0.456120762226378,-0.0714009007022939,5,"RIL",850
-0.553120760066728,-0.706920530284143,-0.399320989849313,6,"Conventional",850
-0.262450047311738,-0.4424043380187,-0.0824957566047764,6,"RIL",850
-0.552231647329332,-0.703309761657779,-0.401153533000885,7,"Conventional",850
-0.258635687846452,-0.42740241072339,-0.0898689649695147,7,"RIL",850
-0.551400709569189,-0.699976618073256,-0.402824801065121,8,"Conventional",850
-0.257530838143268,-0.416899208767047,-0.0981624675194888,8,"RIL",850
-0.550819989573383,-0.697670433070056,-0.40396954607671,9,"Conventional",850
-0.245111323193563,-0.396420483381715,-0.0938021630054114,9,"RIL",850
-0.550013422761643,-0.694498532642621,-0.405528312880665,10,"Conventional",850
-0.245254090972444,-0.388745711142353,-0.101762470802535,10,"RIL",850
-0.549379654109161,-0.692031197292643,-0.406728110925679,11,"Conventional",850
-0.253792974242872,-0.390537316164326,-0.117048632321417,11,"RIL",850
-0.548624047483286,-0.689117920033522,-0.40813017493305,12,"Conventional",850
-0.258519435540467,-0.388589266453584,-0.12844960462735,12,"RIL",850
-0.547887469126989,-0.686307254677528,-0.40946768357645,13,"Conventional",850
-0.262323994986659,-0.386316278241422,-0.138331711731896,13,"RIL",850
-0.547325508084083,-0.68418207476831,-0.410468941399856,14,"Conventional",850
-0.254808836813816,-0.373681828414766,-0.135935845212866,14,"RIL",850
-0.546749234235343,-0.682019811884487,-0.4114786565862,15,"Conventional",850
-0.249125962684777,-0.363367941869006,-0.134883983500548,15,"RIL",850
-0.546089322767412,-0.679564722704735,-0.412613922830089,16,"Conventional",850
-0.247519620977017,-0.357257850198431,-0.137781391755604,16,"RIL",850
-0.54550101689116,-0.677394747587142,-0.413607286195179,17,"Conventional",850
-0.246481261013105,-0.35241611250596,-0.140546409520249,17,"RIL",850
-0.54499425218498,-0.675539559814483,-0.414448944555476,18,"Conventional",850
-0.241694936848117,-0.344076246469797,-0.139313627226437,18,"RIL",850
-0.544485735711394,-0.67369092617173,-0.415280545251058,19,"Conventional",850
-0.236718894624793,-0.335611096040698,-0.137826693208889,19,"RIL",850
-0.54395075798789,-0.671760007852219,-0.41614150812356,20,"Conventional",850
-0.238095536039077,-0.333934602321972,-0.142256469756183,20,"RIL",850
-0.543486800888518,-0.670096885401586,-0.41687671637545,21,"Conventional",850
-0.242917363547558,-0.335761352797452,-0.150073374297663,21,"RIL",850
-0.542992447190117,-0.668336453014998,-0.417648441365237,22,"Conventional",850
-0.241978788534606,-0.332240203317296,-0.151717373751916,22,"RIL",850
-0.542445068756953,-0.666401298467265,-0.418488839046641,23,"Conventional",850
-0.240872583528588,-0.328299098425036,-0.153446068632141,23,"RIL",850
-0.541942528409844,-0.66463746098018,-0.419247595839509,24,"Conventional",850
-0.24364339101438,-0.328463304416683,-0.158823477612077,24,"RIL",850
-0.541444683736164,-0.662902183026338,-0.41998718444599,25,"Conventional",850
-0.245831102826423,-0.328190571066462,-0.163471634586384,25,"RIL",850
-0.541197910341394,-0.662046479120031,-0.420349341562756,26,"Conventional",850
-0.251187072525871,-0.331759266907005,-0.170614878144737,26,"RIL",850
-0.540703576884788,-0.660341162258607,-0.42106599151097,27,"Conventional",850
-0.250415226970601,-0.32877998062657,-0.172050473314632,27,"RIL",850
-0.540221432832482,-0.658689187605998,-0.421753678058965,28,"Conventional",850
-0.25141758376913,-0.327694912298429,-0.175140255239832,28,"RIL",850
-0.539769560475017,-0.657151045123419,-0.422388075826615,29,"Conventional",850
-0.253925994410536,-0.328160878591414,-0.179691110229659,29,"RIL",850
-0.539372308419954,-0.655806850790019,-0.422937766049889,30,"Conventional",850
-0.250742400471686,-0.323101796611479,-0.178383004331892,30,"RIL",850
-0.538900986034153,-0.654221761515704,-0.423580210552603,31,"Conventional",850
-0.252107766436459,-0.322570892771746,-0.181644640101172,31,"RIL",850
-0.538570638515111,-0.653117048108381,-0.424024228921842,32,"Conventional",850
-0.255611780502995,-0.324481740462366,-0.186741820543623,32,"RIL",850
-0.538248591283437,-0.652045059386893,-0.424452123179981,33,"Conventional",850
-0.252191980590123,-0.319519754381708,-0.184864206798538,33,"RIL",850
-0.537926513002516,-0.650977858462361,-0.424875167542672,34,"Conventional",850
-0.253239673041966,-0.319373490908065,-0.187105855175867,34,"RIL",850
-0.537594642623578,-0.649883315462074,-0.425305969785081,35,"Conventional",850
-0.250662826384671,-0.315419997852173,-0.185905654917169,35,"RIL",850
-0.537275908036171,-0.648836966900815,-0.425714849171527,36,"Conventional",850
-0.247611884452451,-0.310981494833866,-0.184242274071036,36,"RIL",850
-0.53714750252766,-0.648416779890814,-0.425878225164507,37,"Conventional",850
-0.252052701068725,-0.314386696445903,-0.189718705691547,37,"RIL",850
-0.536752304477621,-0.647128396601739,-0.426376212353504,38,"Conventional",850
-0.251569346657176,-0.312580919185019,-0.190557774129333,38,"RIL",850
