"AICc","model","sigma","R_squared","delta","rel_lik","weight","Vars"
"1",51.2977548111606,"Model3",0.0967471811990424,0.34612543289219,0,21.3839175620857,0.726650809685429,"Region + logging method"
"2",53.9333575525175,"Model1",0.102612748029975,0.306482469398225,2.63560274135694,5.72497254061342,0.194541337899632,"Region"
"3",56.869040365327,"Model2",0.143857407173844,0.0277267133238144,5.57128555416643,1.31916155163386,0.0448266697071544,"Logging method"
"4",57.4230330585763,"Null",0.147959847447455,0,6.12527824741574,1,0.0339811827077842,"Null_model"
